economy,country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
TJK,Tajikistan,2005,333.93,6.7,2.36,3.45,66.5,41.4,5.86,6924720.0,97.283,79.955,3.512,99.3,63.7,2.929,62.922,39.16,17.46,36.0,0.887,0.299,Central Asia,2312371749.6,340.808,0.689,88.619,43.184,19.169,62.785,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2006,401.02,7.0,11.96,3.65,67.0,38.3,5.72,7057566.0,96.911,80.76,3.404,98.6,61.6,2.929,64.434,36.597,17.46,35.0,0.883,3.772,Central Asia,2830225117.32,1694.635,0.696,88.836,42.988,18.313,63.91,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2007,517.0,7.8,9.68,2.874,67.4,35.7,5.4,7194477.0,96.814,81.425,3.413,98.6,53.8,2.929,65.954,34.093,17.46,30.0,0.892,7.198,Central Asia,3719544609.0,1345.477,0.702,89.119,40.894,17.482,65.218,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2008,703.33,7.9,9.43,4.942,67.9,33.4,5.27,7338403.0,99.661,82.294,3.46,98.6,54.6,2.929,67.48,31.66,17.46,29.0,0.912,8.78,Central Asia,5161318981.99,1285.021,0.709,90.977,41.67,16.677,66.459,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2009,664.8,3.9,2.99,7.028,68.2,31.5,5.16,7490230.0,99.215,83.134,4.098,99.0,60.6,2.929,69.014,29.308,17.46,29.0,0.921,10.07,Central Asia,4979504904.0,399.187,0.714,91.174,44.181,15.896,67.315,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2010,737.34,6.5,1.66,7.037,68.4,29.9,4.99,7652141.0,99.051,83.911,4.007,98.8,61.8,2.929,70.556,28.405,19.048,26.0,0.912,11.55,Central Asia,5642229644.94,216.933,0.717,91.481,45.095,16.122,68.097,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2011,833.6,7.4,2.24,7.04,68.7,28.4,4.88,7824785.0,96.704,85.021,3.935,98.9,60.0,2.946,72.104,27.511,19.048,25.0,0.916,13.03,Central Asia,6522740776.0,286.27,0.722,90.862,45.017,15.825,68.724,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2012,952.45,7.5,3.17,7.022,69.1,27.2,4.76,8014084.0,92.891,86.347,4.018,99.1,55.8,2.963,73.666,26.606,19.048,23.0,0.93,14.51,Central Asia,7633014305.8,395.554,0.728,89.619,44.143,15.528,69.224,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2013,1028.2,7.4,3.35,7.019,69.6,26.3,4.7,8216724.0,91.775,86.987,5.294,99.0,55.1,2.98,75.239,25.694,19.048,21.0,0.932,16.0,Central Asia,8448435616.8,407.705,0.734,89.381,44.44,15.225,69.905,Developing,Moderate,Moderate,Lower Middle,Very Poor
TJK,Tajikistan,2014,1081.54,6.7,3.58,7.024,69.7,25.4,4.59,8425552.0,90.32,89.934,5.594,99.1,45.9,3.022,76.824,24.795,16.949,21.0,0.994,17.49,Central Asia,9112571510.08,424.898,0.736,90.127,41.915,14.246,70.885,Moderate,Moderate,Moderate,Lower Middle,Very Poor
TJK,Tajikistan,2015,956.92,6.02,5.49,7.033,69.7,24.7,4.52,8643840.0,91.265,89.934,4.968,98.0,48.1,3.039,78.417,23.907,19.048,20.0,0.994,18.98,Central Asia,8271463372.8,635.134,0.737,90.6,43.185,14.65,71.499,Moderate,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2016,788.71,6.9,3.46,7.036,70.0,24.1,4.49,8865631.0,93.282,89.934,5.731,99.3,43.7,3.039,80.019,23.032,19.048,20.0,0.994,20.47,Central Asia,6992411826.01,390.271,0.741,91.608,42.253,14.358,72.849,Moderate,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2017,829.46,7.1,2.47,7.035,70.5,23.7,4.41,9085946.0,95.77,89.934,5.545,99.3,44.2,3.039,81.628,22.25,19.048,17.0,0.994,21.96,Central Asia,7536428769.16,271.848,0.747,92.852,42.956,14.097,73.935,Moderate,High,Moderate,Low Income,Very Poor
TJK,Tajikistan,2018,834.29,7.6,2.84,7.028,70.7,23.4,4.34,9307333.0,97.342,89.934,5.385,99.3,41.6,3.039,83.243,21.43,19.048,16.0,0.994,15.348,Central Asia,7765014848.57,305.136,0.75,93.638,42.627,13.824,72.882,Moderate,High,Moderate,Low Income,Very Poor
TJK,Tajikistan,2019,871.02,7.4,2.56,7.026,71.0,23.3,4.26,9529966.0,97.342,89.934,5.484,99.4,40.1,3.046,84.862,20.681,19.048,16.0,0.994,15.348,Central Asia,8300790985.32,268.626,0.753,93.638,42.669,13.574,73.312,Moderate,High,Moderate,Low Income,Very Poor
TJK,Tajikistan,2020,834.31,4.4,1.31,7.576,68.6,23.2,4.26,9749310.0,100.405,90.901,5.135,99.5,38.8,3.054,86.296,20.487,23.81,25.0,0.994,27.544,Central Asia,8133946826.1,134.368,0.729,95.653,42.717,15.097,77.248,Moderate,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2021,896.75,9.4,0.94,7.687,69.6,23.2,4.22,9966908.0,100.369,91.275,4.383,99.6,34.9,3.061,87.725,20.592,23.81,25.0,0.994,49.841,Central Asia,8937824749.0,94.312,0.739,95.822,41.895,15.132,83.247,Moderate,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2022,1052.18,8.0,1.62,7.051,71.6,23.1,4.22,10182222.0,99.967,90.889,5.398,100.0,1.9,3.068,89.147,21.395,26.984,14.0,0.994,53.108,Central Asia,10713530343.96,159.101,0.759,95.428,31.372,16.458,84.421,Moderate,High,Poor,Lower Middle,Very Poor
TJK,Tajikistan,2023,1178.48,8.3,1.15,7.037,71.8,22.9,4.04,10389799.0,96.976,88.402,5.437,100.0,1.9,3.075,89.168,21.674,26.984,14.0,0.994,56.791,Central Asia,12244170325.52,110.685,0.762,92.689,31.381,16.551,84.662,Moderate,High,Poor,Lower Middle,Very Poor
TKM,Turkmenistan,2000,633.84,5.47,4.51,11.73,64.9,58.3,5.21,4582677.0,97.342,89.934,4.44,99.6,0.1,8.782,90.085,49.859,26.0,25.0,0.994,0.133,Central Asia,2904683989.68,984.141,0.666,93.638,32.989,25.618,70.864,Moderate,Moderate,Poor,Low Income,Poor
TKM,Turkmenistan,2001,756.03,4.34,4.81,10.898,65.3,55.0,5.31,4675409.0,97.342,89.934,4.44,99.6,0.1,8.782,90.447,49.482,26.0,22.0,0.994,0.175,Central Asia,3534749466.27,1028.787,0.671,93.638,33.11,25.492,70.965,Moderate,Moderate,Poor,Low Income,Poor
TKM,Turkmenistan,2002,935.54,0.26,6.19,10.141,65.6,51.7,5.19,4769465.0,97.342,89.934,4.44,99.6,0.1,8.782,90.811,49.775,26.0,20.0,0.994,0.302,Central Asia,4462025286.1,1297.839,0.675,93.638,33.231,25.59,71.088,Moderate,Moderate,Poor,Low Income,Poor
TKM,Turkmenistan,2003,1228.95,3.27,3.78,9.289,65.9,48.6,5.08,4863865.0,97.342,89.934,4.44,99.6,0.1,8.782,91.177,49.565,26.0,18.0,0.994,0.425,Central Asia,5977446891.75,777.16,0.68,93.638,33.353,25.52,71.21,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2004,1379.23,5.0,5.17,8.419,66.1,45.7,4.92,4958093.0,97.342,89.934,4.44,99.5,0.1,8.782,91.545,49.076,19.048,17.0,0.994,0.754,Central Asia,6838350608.39,1042.74,0.683,93.638,33.476,23.039,71.359,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2005,1604.02,13.03,5.16,7.495,66.3,43.0,4.21,5052257.0,97.342,89.934,4.44,99.5,0.1,8.782,92.037,47.445,16.0,15.0,0.994,0.997,Central Asia,8103921273.14,1021.326,0.686,93.638,33.64,21.48,71.543,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2006,1996.59,10.97,7.11,6.601,66.6,40.7,4.13,5147105.0,97.342,89.934,4.44,99.8,0.1,8.782,92.531,46.201,16.0,14.0,0.994,1.32,Central Asia,10276658371.95,1381.359,0.691,93.638,33.804,21.065,71.822,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2007,2414.96,11.06,6.76,5.719,67.0,38.7,3.85,5244046.0,97.342,89.934,4.44,99.6,0.1,8.782,93.025,45.04,16.0,13.0,0.994,1.406,Central Asia,12664161328.16,1289.081,0.696,93.638,33.969,20.678,71.917,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2008,3605.5,14.7,6.63,4.852,67.6,37.2,3.8,5345029.0,97.342,89.934,4.44,99.6,0.1,8.782,93.52,43.601,19.048,11.0,0.994,1.75,Central Asia,19271502059.5,1240.405,0.703,93.638,34.134,21.214,72.127,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2009,3707.98,6.1,22.52,4.0,68.2,35.9,3.77,5451592.0,97.342,89.934,4.44,99.7,0.1,8.782,94.016,43.16,16.8,10.0,0.994,1.95,Central Asia,20214394104.16,4130.903,0.71,93.638,34.299,20.318,72.326,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2010,4058.54,9.2,16.08,4.0,68.6,34.9,3.71,5564356.0,97.342,89.934,4.44,100.0,0.1,8.782,94.414,42.451,16.8,9.0,0.994,3.0,Central Asia,22583161400.24,2889.822,0.715,93.638,34.432,20.082,72.763,Moderate,Moderate,Poor,Lower Middle,Poor
TKM,Turkmenistan,2011,5143.62,14.7,11.6,4.003,68.9,34.3,3.65,5683417.0,97.342,89.934,4.44,99.8,0.1,8.782,94.916,41.364,16.8,8.0,0.994,5.0,Central Asia,29233337349.54,2041.026,0.718,93.638,34.599,19.719,73.339,Moderate,Moderate,Poor,Upper Middle,Very Poor
TKM,Turkmenistan,2012,6053.87,11.1,8.9,3.994,69.0,33.9,3.53,5808546.0,97.342,89.934,3.049,99.9,0.0,8.782,95.419,40.686,16.8,7.0,0.994,7.196,Central Asia,35164182373.02,1532.225,0.719,93.638,34.734,19.493,74.038,Moderate,Moderate,Poor,Upper Middle,Very Poor
TKM,Turkmenistan,2013,6599.65,10.2,7.3,3.993,69.0,33.7,3.47,5939341.0,97.342,89.934,4.44,99.9,0.1,8.782,95.921,40.151,16.8,7.0,0.994,9.6,Central Asia,39197571830.65,1229.093,0.72,93.638,34.934,19.315,74.765,Moderate,Moderate,Poor,Upper Middle,Very Poor
TKM,Turkmenistan,2014,7164.15,10.3,8.8,4.005,69.0,33.6,3.52,6075283.0,97.342,89.934,4.44,100.0,0.1,8.782,96.422,39.682,26.4,6.0,0.994,12.2,Central Asia,43524238704.45,1448.492,0.72,93.638,35.101,22.359,75.565,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2015,5759.5,6.5,8.5,4.016,69.1,33.8,3.94,6215770.0,97.342,89.934,4.44,100.0,0.1,8.782,96.922,39.461,25.806,6.0,0.994,14.997,Central Asia,35799727315.0,1367.489,0.721,93.638,35.268,22.087,76.389,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2016,5686.98,6.2,6.2,4.026,69.1,34.0,3.88,6360041.0,97.342,89.934,4.44,100.0,0.1,8.782,97.421,39.273,25.806,6.0,0.994,17.99,Central Asia,36169425966.18,974.836,0.72,93.638,35.434,22.024,77.262,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2017,5828.48,6.5,5.5,4.035,69.2,34.2,3.86,6507061.0,97.342,89.934,4.44,100.0,0.1,8.782,97.918,39.089,25.806,5.0,0.994,21.251,Central Asia,37926274897.28,845.236,0.721,93.638,35.6,21.963,78.202,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2018,6125.05,6.2,3.94,4.036,69.3,34.1,3.82,6655524.0,97.342,89.934,4.44,100.0,0.1,8.782,98.311,38.933,24.8,5.0,0.994,15.348,Central Asia,40765417276.2,591.989,0.722,93.638,35.731,21.576,76.824,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2019,5998.0,6.3,4.54,4.035,69.4,33.8,3.73,6803944.0,99.539,84.108,3.121,99.9,0.1,8.782,98.974,38.788,25.0,5.0,0.982,15.348,Central Asia,40810056112.0,667.26,0.724,91.824,35.952,21.59,76.511,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2020,5972.72,5.9,3.46,4.489,68.8,33.2,3.68,6949912.0,100.048,86.812,3.763,100.0,0.1,8.782,99.397,37.61,25.0,5.0,0.982,15.348,Central Asia,41509878400.64,497.848,0.718,93.43,36.093,21.197,77.044,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2021,5723.3,6.2,3.17,4.458,69.4,32.6,3.6,7092043.0,99.148,89.934,3.849,100.0,0.1,8.782,99.611,37.839,25.0,6.0,0.994,15.348,Central Asia,40589889701.9,446.98,0.725,94.541,36.164,21.278,77.375,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2022,5837.84,6.2,2.22,4.017,69.9,32.0,4.94,7230193.0,97.81,92.452,3.58,100.0,1.9,8.782,99.821,38.385,25.862,5.0,0.994,15.348,Central Asia,42208709903.12,307.046,0.73,95.131,36.834,21.747,77.575,Moderate,Moderate,Poor,Upper Middle,Poor
TKM,Turkmenistan,2023,6231.91,6.3,3.0,4.007,70.1,31.2,4.94,7364438.0,97.342,102.547,2.713,100.0,1.9,8.782,99.928,38.228,25.6,5.0,0.994,15.348,Central Asia,45894514816.58,407.363,0.733,99.944,36.87,21.607,78.805,Moderate,High,Poor,Upper Middle,Poor
TLS,Timor-Leste,2000,492.46,58.08,2.11,3.529,58.1,83.9,1.56,745088.0,104.091,76.957,3.085,17.8,30.15,63.826,89.104,64.178,20.325,796.0,0.996,30.725,Southeast Asia,366926036.48,2831.88,0.593,90.524,61.027,28.5,57.038,Developing,Low,Good,Low Income,Poor
TLS,Timor-Leste,2001,587.7,16.35,2.11,3.386,58.8,79.9,1.56,812249.0,151.197,41.321,3.085,25.6,30.15,63.732,89.104,63.704,20.325,761.0,0.996,30.725,Southeast Asia,477358737.3,2597.726,0.601,96.259,60.995,28.342,60.422,Developing,Low,Good,Low Income,Poor
TLS,Timor-Leste,2002,533.98,-6.7,2.11,3.371,59.5,76.0,1.56,879159.0,138.641,44.71,3.085,24.1,48.2,63.638,49.618,64.124,26.136,724.0,0.996,0.0,Southeast Asia,469453322.82,2400.021,0.608,91.676,53.819,30.419,41.348,Underdeveloped,Low,Moderate,Low Income,Poor
TLS,Timor-Leste,2003,534.9,-2.18,0.92,3.54,60.1,72.2,1.56,916878.0,129.397,46.584,3.085,27.7,47.9,63.544,51.311,64.217,26.136,714.0,0.996,30.725,Southeast Asia,490438042.2,1003.405,0.615,87.99,54.252,30.45,49.432,Underdeveloped,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2004,474.42,0.4,2.11,3.668,60.7,68.7,1.56,929074.0,126.797,57.962,3.085,30.4,44.0,63.45,53.001,64.064,25.287,683.0,0.925,30.725,Southeast Asia,440771287.08,2271.079,0.622,92.38,53.484,30.092,51.626,Developing,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2005,487.46,2.98,0.2,3.611,61.3,65.3,1.56,948311.0,121.388,59.471,3.085,33.5,43.6,63.356,54.675,63.842,25.287,648.0,0.928,0.099,Southeast Asia,462263680.06,210.901,0.628,90.43,53.877,30.019,44.676,Underdeveloped,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2006,464.67,-4.12,1.87,3.634,61.9,62.2,1.56,976597.0,104.091,76.957,3.085,36.7,41.9,63.262,56.347,64.044,25.287,600.0,0.996,0.5,Southeast Asia,453795327.99,1914.812,0.635,90.524,53.836,30.109,46.018,Underdeveloped,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2007,540.15,10.27,1.6,3.523,62.4,59.3,1.56,1004889.0,104.091,76.957,3.085,36.6,41.9,63.167,58.016,63.514,29.231,559.0,0.996,1.0,Southeast Asia,542790793.35,1592.216,0.641,90.524,54.361,31.247,46.535,Underdeveloped,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2008,628.15,11.39,6.12,3.434,62.9,56.7,1.56,1032429.0,123.96,57.065,8.67,43.1,39.7,63.073,59.682,62.926,29.231,518.0,0.946,1.5,Southeast Asia,648520276.35,5927.768,0.647,90.512,54.152,31.034,48.699,Underdeveloped,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2009,686.58,10.15,6.6,3.289,63.3,54.3,1.56,1058782.0,125.896,67.094,12.902,46.3,36.9,62.979,61.438,62.385,29.231,477.0,0.946,2.0,Southeast Asia,726938545.56,6233.578,0.651,96.495,53.772,30.854,51.558,Developing,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2010,813.06,9.33,3.44,3.301,63.7,52.1,0.44,1084679.0,128.029,68.303,11.107,38.0,34.8,62.885,63.197,61.928,29.231,439.0,0.959,3.0,Southeast Asia,881909107.74,3171.445,0.656,98.166,53.627,30.706,50.591,Developing,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2011,939.05,5.96,4.71,3.385,64.0,50.0,1.56,1110207.0,130.797,70.164,10.194,52.7,32.8,62.791,64.957,61.703,32.308,404.0,0.965,4.0,Southeast Asia,1042539883.35,4242.452,0.66,100.48,53.516,31.659,55.534,Developing,Moderate,Moderate,Low Income,Poor
TLS,Timor-Leste,2012,1022.62,4.86,3.48,3.47,64.4,48.2,1.56,1134885.0,129.97,70.028,7.162,56.0,25.6,62.697,66.72,61.579,38.462,374.0,0.969,7.0,Southeast Asia,1160556098.7,3066.39,0.665,99.999,51.672,33.67,57.43,Developing,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2013,1204.57,3.1,4.0,3.57,64.7,46.6,1.56,1158695.0,128.885,67.828,5.666,59.2,22.6,62.603,68.484,61.507,38.462,349.0,0.98,11.0,Southeast Asia,1395729236.15,3452.16,0.668,98.356,51.229,33.65,59.26,Developing,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2014,1224.75,4.47,2.34,3.618,65.0,45.1,1.56,1181903.0,127.792,69.374,7.514,62.4,18.1,62.508,70.249,61.365,38.462,327.0,1.002,17.5,Southeast Asia,1447535699.25,1979.858,0.672,98.583,50.286,33.61,62.183,Developing,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2015,1319.59,2.48,2.7,3.678,65.3,43.8,0.39,1205131.0,126.646,72.984,8.467,67.3,18.0,62.414,72.016,61.298,38.462,305.0,1.002,18.6,Southeast Asia,1590278816.29,2240.42,0.676,99.815,50.81,33.587,64.433,Developing,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2016,1335.54,3.01,0.33,4.657,65.6,42.6,1.56,1228312.0,123.316,77.386,8.128,76.5,12.7,62.32,73.784,61.26,38.462,287.0,1.003,21.2,Southeast Asia,1640459808.48,268.661,0.679,100.351,49.601,33.575,67.959,Developing,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2017,1266.18,-3.18,0.42,4.254,65.9,41.6,0.42,1251703.0,117.546,81.167,7.171,79.5,13.2,62.246,75.553,61.479,32.308,269.0,1.005,24.2,Southeast Asia,1584881304.54,335.543,0.683,99.357,50.333,31.597,69.652,Developing,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2018,1219.47,-0.47,3.08,3.765,66.2,40.7,0.42,1275959.0,113.614,83.095,6.848,85.2,12.7,62.132,77.323,61.62,33.846,251.0,1.013,27.6,Southeast Asia,1555993721.73,2413.871,0.687,98.354,50.718,32.16,72.119,Moderate,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2019,1562.36,24.21,-7.79,3.148,66.5,39.9,0.41,1300945.0,111.538,85.125,4.18,90.6,11.7,62.038,79.094,61.034,38.462,237.0,1.027,28.005,Southeast Asia,2032544430.2,-5987.955,0.69,98.332,50.944,33.508,74.008,Moderate,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2020,1630.87,31.73,-16.21,2.808,66.9,38.9,0.4,1326053.0,110.607,84.741,3.653,96.0,11.4,61.944,80.866,60.457,38.462,257.0,1.032,32.013,Southeast Asia,2162620056.11,-12224.247,0.695,97.674,51.403,33.317,76.638,Moderate,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2021,2684.93,5.37,-6.59,2.344,66.2,37.9,0.39,1350139.0,123.585,76.957,2.974,100.0,12.1,61.849,82.639,61.212,38.462,263.0,0.996,35.042,Southeast Asia,3625028705.27,-4880.979,0.688,100.271,52.196,33.557,79.488,Moderate,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2022,2343.25,-20.52,1.67,1.537,67.4,36.9,0.39,1369295.0,119.037,76.957,3.085,99.7,11.4,61.755,84.411,61.166,40.0,235.0,0.996,34.51,Southeast Asia,3208600508.75,1219.606,0.701,97.997,52.522,34.054,79.154,Moderate,Moderate,Moderate,Lower Middle,Poor
TLS,Timor-Leste,2023,1502.41,-18.14,5.87,1.525,67.7,35.9,0.38,1384286.0,119.653,76.957,5.241,100.0,30.15,61.661,85.941,60.774,36.923,192.0,0.996,34.021,Southeast Asia,2079765129.26,4240.453,0.705,98.305,59.251,32.898,79.567,Moderate,Moderate,Good,Lower Middle,Poor
TUR,Turkiye,2000,4199.38,6.99,0.36,6.495,71.9,30.8,2.1,65425961.0,105.348,74.588,3.511,99.9,17.3,26.179,92.521,26.509,4.182,32.0,0.819,3.762,West Asia,274748472104.18,5.502,0.751,89.968,45.333,10.503,71.538,Moderate,High,Moderate,Lower Middle,Very Poor
TUR,Turkiye,2001,3052.23,-5.46,1.66,8.381,72.3,28.6,2.1,66245128.0,107.175,85.314,3.511,99.9,18.1,26.301,92.607,27.088,4.182,31.0,0.819,5.189,West Asia,202195367035.44,25.058,0.758,96.244,45.669,10.696,73.485,Moderate,High,Moderate,Lower Middle,Very Poor
TUR,Turkiye,2002,3591.09,6.44,0.45,10.358,72.6,26.5,2.45,67048795.0,107.681,90.111,3.511,99.8,17.5,26.422,92.818,27.864,9.107,30.0,0.82,11.38,West Asia,240778257236.55,6.712,0.764,98.896,45.58,12.597,75.724,Moderate,High,Moderate,Lower Middle,Very Poor
TUR,Turkiye,2003,4649.64,5.8,0.54,10.542,72.9,24.6,2.44,67831730.0,104.261,91.823,3.511,99.8,16.3,26.544,93.024,26.545,4.364,29.0,0.822,12.33,West Asia,315393125077.2,7.961,0.77,98.042,45.289,10.577,75.799,Moderate,High,Moderate,Lower Middle,Very Poor
TUR,Turkiye,2004,5979.61,9.93,0.68,10.838,73.2,22.8,2.43,68592617.0,104.271,88.314,3.511,99.7,16.8,26.665,93.227,23.139,4.364,28.0,0.853,14.58,West Asia,410157098539.37,9.914,0.776,96.292,45.564,9.452,75.95,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2005,7331.85,9.11,1.97,10.636,73.5,21.1,2.47,69329557.0,104.606,84.944,3.511,99.7,15.3,26.787,93.425,23.114,4.364,27.0,0.89,15.46,West Asia,508313912490.45,28.415,0.782,94.775,45.171,9.456,75.84,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2006,7990.08,7.07,3.61,10.227,73.8,19.5,2.49,70045349.0,104.944,88.553,3.511,99.7,14.2,26.908,93.619,23.426,4.364,26.0,0.898,18.24,West Asia,559667942137.92,51.538,0.789,96.748,44.909,9.563,77.077,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2007,9766.92,5.11,3.22,10.285,74.1,18.1,2.52,70158112.0,105.445,90.734,3.511,99.7,12.5,27.029,93.81,23.449,9.107,25.0,0.907,28.63,West Asia,685228667255.04,45.896,0.796,98.089,44.446,11.154,80.057,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2008,10913.41,0.92,2.56,10.965,74.4,16.9,2.56,71051678.0,102.863,89.057,3.511,99.7,12.5,27.151,93.997,24.331,9.107,24.0,0.927,34.37,West Asia,775416093201.98,36.03,0.803,95.96,44.549,11.455,81.007,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2009,9076.92,-4.88,1.31,14.026,74.7,15.7,2.6,72039206.0,101.924,80.191,3.511,99.7,13.1,27.272,94.18,25.868,9.107,23.0,0.944,36.4,West Asia,653894109725.52,18.185,0.811,91.058,44.851,11.973,80.334,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2010,10698.97,8.54,1.16,11.879,75.0,14.7,2.73,73142150.0,104.57,84.202,3.511,100.0,14.2,27.394,94.359,27.445,9.107,23.0,0.948,39.82,West Asia,782545668585.5,15.86,0.818,94.386,45.318,12.5,82.141,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2011,11373.64,10.98,1.92,9.789,74.8,13.8,2.62,74223629.0,105.751,87.803,4.222,100.0,12.7,27.536,94.534,28.639,14.182,23.0,0.95,43.066,West Asia,844192835739.56,25.868,0.82,96.777,44.923,14.59,83.594,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2012,11776.76,4.81,1.55,9.21,75.6,12.9,2.66,75175827.0,104.708,85.02,4.387,100.0,13.0,27.678,94.706,29.361,14.182,21.0,0.965,45.13,West Asia,885327672380.52,20.618,0.834,94.864,45.128,14.836,83.675,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2013,12635.56,8.49,1.41,9.713,76.2,12.2,2.64,76147624.0,114.724,102.21,4.345,100.0,13.8,27.82,94.874,30.644,14.416,20.0,0.977,46.25,West Asia,962167871909.44,18.517,0.844,108.467,45.498,15.346,87.398,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2014,12209.39,4.6,1.42,9.901,76.5,11.5,2.65,77181884.0,111.936,105.976,4.413,100.0,11.5,27.963,95.038,30.171,14.416,20.0,0.981,51.037,West Asia,942343722690.76,18.398,0.852,108.956,44.834,15.189,88.758,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2015,11064.65,5.81,2.23,10.304,76.5,11.0,2.62,78218479.0,107.294,107.243,4.306,100.0,13.3,28.105,95.199,31.416,14.909,19.0,0.98,53.745,West Asia,865460093667.35,28.51,0.856,107.268,45.535,15.768,89.053,Moderate,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2016,10984.36,3.32,1.59,10.899,76.6,10.4,2.67,79277962.0,105.283,108.548,4.628,100.0,13.2,28.105,95.356,32.38,14.909,19.0,0.982,58.348,West Asia,870817674674.32,20.056,0.862,106.916,45.554,16.09,90.155,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2017,10756.39,7.83,1.3,10.919,77.0,9.9,2.72,80312698.0,97.492,112.977,4.324,100.0,11.4,28.264,95.51,33.533,14.572,18.0,0.964,64.685,West Asia,863874701640.22,16.187,0.871,105.234,45.058,16.356,91.357,Developed,High,Moderate,Upper Middle,Very Poor
TUR,Turkiye,2018,9684.12,3.47,1.58,10.956,77.5,9.5,2.75,81407204.0,100.931,112.115,4.297,100.0,11.8,28.466,95.661,34.115,17.45,17.0,0.98,71.043,West Asia,788357132400.48,19.409,0.88,106.523,45.309,17.515,93.307,Developed,High,Moderate,Upper Middle,Very Poor
