economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
AZE,Azerbaijan,2008,5574.47,10.59,8.16,5.86,69.4,33.7,6.75,8763400.0,94.072,90.055,2.441,99.7,3.1,12.386,82.897,56.428,11.382,30.0,1.002,17.08,West Asia,48851310398.0,931.1454458315266,0.7236735905044511,92.0635,32.794333333333334,22.93733333333333,72.935125,Developed,Moderate,Poor,Upper Middle,Poor
AZE,Azerbaijan,2009,4950.4,9.37,6.55,5.74,69.9,31.6,6.63,8947243.0,95.069,90.055,3.224,99.9,3.3,12.442,83.82,58.092,11.382,29.0,1.002,27.4,West Asia,44292431747.2,732.0690854154738,0.7306455696202532,92.56200000000001,33.187333333333335,23.492,75.9205,Developed,Moderate,Poor,Lower Middle,Poor
AZE,Azerbaijan,2010,5843.53,4.79,6.34,5.63,70.3,29.5,4.5,9054332.0,93.762,83.085,2.781,99.9,4.4,12.491,84.749,59.793,16.0,28.0,1.002,46.0,West Asia,52909260671.96,700.2173103438222,0.7368983050847457,88.42349999999999,33.879999999999995,25.598333333333333,79.768125,Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2011,7189.82,-1.57,6.8,5.42,70.6,27.5,4.12,9173082.0,95.574,82.918,2.436,99.9,3.5,12.601,85.682,59.434,16.0,27.0,1.002,50.0,West Asia,65952808425.24,741.299380077492,0.7423636363636363,89.24600000000001,33.92766666666667,25.478666666666665,81.207,Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2012,7495.87,2.2,7.6,5.19,71.1,25.7,4.15,9295784.0,97.955,82.762,2.068,100.0,2.8,12.711,86.618,59.237,16.0,28.0,1.002,54.2,West Asia,69679988412.08,817.5749350458229,0.7499105058365758,90.35849999999999,34.043,25.412999999999997,82.794125,Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2013,7875.35,5.84,3.53,4.97,71.5,24.1,4.18,9416801.0,100.5,83.138,2.442,100.0,2.5,12.821,87.558,59.364,15.574,24.0,1.002,73.0,West Asia,74160603755.35,374.8619090495806,0.7564937759336099,91.819,34.293,25.313333333333333,88.09425,Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2014,7890.84,2.8,5.89,4.91,71.9,22.5,4.33,9535079.0,106.06,83.439,2.633,100.0,2.1,12.93,88.5,60.244,15.574,23.0,1.002,75.0,West Asia,75239782776.36,617.7190561294773,0.7634444444444445,94.7495,34.51,25.606666666666666,89.562375,Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2015,5500.5,1.05,7.63,4.96,72.3,21.1,4.13,9649341.0,106.601,84.81,2.952,100.0,2.3,13.04,89.443,61.096,16.935,21.0,1.002,77.0,West Asia,53076200170.5,790.7275740384758,0.77039336492891,95.7055,34.92766666666667,26.344333333333328,90.537125,Highly Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2016,3880.69,-3.06,11.88,5.0,72.6,19.8,4.12,9757812.0,106.432,86.586,2.903,100.0,1.9,13.154,90.387,62.043,16.8,22.0,1.002,78.2,West Asia,37867043450.28,1217.4860511762267,0.7765050505050505,96.509,35.147,26.615,91.274,Highly Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2017,4147.2,0.15,7.02,5.0,72.7,18.7,3.98,9854033.0,103.294,89.263,2.474,100.0,1.9,13.273,91.332,62.213,16.8,22.0,1.002,79.0,West Asia,40866645657.6,712.3986696614472,0.780475935828877,96.27850000000001,35.501666666666665,26.671666666666667,91.652625,Highly Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2018,4739.79,1.5,2.98,4.9,73.0,17.6,3.95,9939771.0,99.722,108.489,2.455,100.0,1.9,13.414,92.276,62.63,16.8,21.0,1.003,79.8,West Asia,47112427188.09,299.80569974901834,0.7868181818181817,104.1055,35.86333333333334,26.811000000000003,94.045375,Highly Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2019,4805.75,2.48,3.12,5.0,73.3,16.6,3.94,10024283.0,97.935,107.864,3.176,100.0,1.7,13.553,93.219,62.441,16.807,21.0,1.011,81.1,West Asia,48174198027.25,311.2442056953101,0.7932409638554216,102.8995,36.157333333333334,26.753,94.30462499999999,Highly Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2020,4229.91,-4.2,1.19,7.24,70.3,15.6,4.35,10093121.0,98.236,91.366,4.332,100.0,1.3,13.694,94.16,64.382,17.355,21.0,1.005,84.6,West Asia,42692993449.11,117.90208400355054,0.767102564102564,94.801,36.38466666666667,27.58066666666667,93.39025,Highly Developed,High,Poor,Lower Middle,Poor
AZE,Azerbaijan,2021,5408.05,5.62,-3.11,6.04,71.0,14.8,4.35,10137750.0,97.731,91.411,3.702,100.0,1.3,13.833,95.098,61.174,18.182,55.0,0.994,86.0,West Asia,54825458887.5,-306.7741855934502,0.7775675675675675,94.571,36.74366666666666,26.78333333333333,93.91725,Highly Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2022,7770.59,4.71,-5.68,5.65,74.1,14.1,3.8,10141756.0,99.808,90.953,3.047,100.0,1.4,13.972,96.004,62.165,18.333,32.0,1.002,88.0,West Asia,78807427756.04001,-560.0608020938386,0.8119219858156028,95.38050000000001,37.12533333333334,27.16666666666666,94.846125,Highly Developed,High,Poor,Upper Middle,Poor
AZE,Azerbaijan,2023,7133.03,1.35,0.35,5.64,74.4,13.3,3.68,10153958.0,101.98,92.74,3.664,100.0,1.4,14.112,96.849,61.748,18.644,18.0,1.002,89.0,West Asia,72428487032.73999,34.46931728494445,0.8191879699248121,97.36,37.45366666666667,27.13133333333333,95.80225,Highly Developed,High,Poor,Upper Middle,Poor
BGD,Bangladesh,2000,396.67,5.29,0.53,3.27,62.0,59.8,1.66,134544304.0,101.214,46.721,2.125,32.0,60.2,14.752,94.557,28.671,9.091,523.0,0.993,0.071,South Asia,53369689067.68,3.9392228748680433,0.6367224080267558,73.9675,56.50300000000001,12.918333333333335,50.148875000000004,Moderate,Moderate,Good,Low Income,Very Poor
BGD,Bangladesh,2001,394.66,5.08,0.15,3.609,62.8,56.6,1.66,136805810.0,101.214,48.461,2.172,35.0,55.9,14.728,94.729,28.878,11.808,495.0,0.993,0.13,South Asia,53991780974.600006,1.0964446612318586,0.6456678445229682,74.8375,55.119,13.893,51.174125,Moderate,Moderate,Good,Low Income,Very Poor
BGD,Bangladesh,2002,393.89,3.83,0.1,3.966,63.6,53.6,1.66,138933658.0,101.214,49.62,2.017,37.8,54.4,14.703,94.905,28.98,2.0,465.0,0.993,0.14,South Asia,54724578549.619995,0.7197679917129944,0.6546567164179105,75.417,54.66933333333333,10.657666666666666,52.06549999999999,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2003,426.75,4.74,0.45,4.32,64.3,50.9,1.66,140970351.0,101.214,49.526,2.069,40.5,52.6,14.679,95.081,29.055,2.0,436.0,0.993,0.164,South Asia,60159097289.25,3.192160598365822,0.6626463654223969,75.37,54.120000000000005,10.682666666666668,52.77875,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2004,455.61,5.24,0.69,4.316,64.9,48.4,1.66,142902856.0,101.214,46.308,1.94,40.6,52.0,14.654,95.255,29.123,2.0,406.0,0.993,0.199,South Asia,65107970222.16,4.828454933049064,0.6696611570247935,73.761,53.96966666666666,10.705333333333334,52.45375,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2005,480.09,6.54,1.17,4.25,65.5,46.0,1.66,144715786.0,96.387,45.17,3.378,44.2,50.6,14.63,95.462,29.194,14.783,378.0,1.053,0.242,South Asia,69476601700.73999,8.084812530403559,0.6767391304347826,70.77850000000001,53.564,15.009999999999998,52.670625,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2006,490.39,6.67,0.64,3.591,66.0,43.9,1.66,146405973.0,95.877,45.701,2.131,50.5,48.6,14.605,95.667,29.241,15.072,352.0,1.056,1.0,South Asia,71796025099.47,4.371406349657605,0.6827790432801822,70.789,52.95733333333334,15.123,54.489000000000004,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2007,537.96,7.06,0.82,4.015,66.5,41.9,0.35,147989278.0,93.662,46.466,2.202,46.5,47.2,14.58,95.869,30.797,11.808,334.0,1.064,1.8,South Asia,79612311992.88,5.540941959322216,0.6888663484486874,70.06400000000001,52.54966666666667,14.556333333333335,53.55825,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2008,613.06,6.01,1.45,4.49,67.0,40.1,0.37,149474264.0,90.378,44.573,2.055,54.3,45.2,14.556,96.07,32.398,6.333,310.0,1.085,2.5,South Asia,91636692287.84,9.700666597696042,0.6949376558603492,67.4755,51.942,13.272,55.086375000000004,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2009,679.21,5.05,0.88,5.0,67.5,38.4,0.49,150873714.0,92.594,48.126,1.939,57.1,43.1,14.531,96.268,34.041,18.551,293.0,1.06,3.1,South Asia,102474935285.94,5.832692631931895,0.7010416666666667,70.36,51.29966666666667,17.884,56.706999999999994,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2010,757.39,5.57,1.07,3.379,68.0,36.9,0.54,152201981.0,94.776,49.503,3.378,55.3,40.3,14.507,96.464,35.723,18.551,275.0,1.079,3.7,South Asia,115276258389.59,7.030131887705195,0.7071002710027101,72.1395,50.42366666666666,18.451,56.900875,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2011,837.34,6.46,0.98,3.737,68.5,35.4,0.53,153591076.0,101.214,49.752,2.133,59.6,38.4,14.499,96.657,35.021,19.714,258.0,1.065,4.5,South Asia,128607951577.84001,6.3805790383290235,0.7132485875706215,75.483,49.852,18.599999999999998,59.06,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2012,859.68,6.52,1.19,4.07,69.0,34.1,0.61,155070101.0,101.214,51.672,2.175,65.5,37.3,14.492,96.848,34.316,19.714,244.0,0.993,5.0,South Asia,133310664427.68,7.673948700143041,0.7193255131964809,76.443,49.54666666666666,18.341,60.94775,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2013,958.26,6.01,1.74,4.426,69.5,32.7,0.58,156532141.0,101.214,55.621,1.966,61.5,37.0,14.484,97.036,33.616,19.714,230.0,0.993,6.63,South Asia,149998489434.66,11.115927942236477,0.7255810397553516,78.4175,49.50666666666667,18.107666666666667,60.895875000000004,Moderate,Moderate,Moderate,Low Income,Very Poor
BGD,Bangladesh,2014,1094.46,6.06,1.47,4.417,70.0,31.4,0.6,157964929.0,101.214,59.422,2.099,62.4,35.4,14.476,97.221,33.571,19.828,217.0,0.993,11.9,South Asia,172886296193.34,9.305863075467846,0.7318471337579617,80.318,49.032333333333334,18.130666666666666,62.95975,Moderate,Moderate,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2015,1224.39,6.55,1.45,4.397,70.5,30.0,0.76,159383179.0,101.214,59.422,1.872,74.0,33.1,14.469,97.403,33.531,20.0,204.0,0.993,12.9,South Asia,195147170535.81003,9.097572335409373,0.7383333333333333,80.318,48.324000000000005,18.174666666666667,66.15525000000001,Moderate,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2016,1649.28,7.11,0.88,4.35,71.1,28.6,0.79,160811932.0,101.214,64.166,1.282,75.9,30.2,14.469,97.583,33.497,20.0,191.0,0.993,18.1,South Asia,265223903208.96,5.472230754618383,0.745965034965035,82.69,47.41733333333334,18.163333333333334,68.56825,Moderate,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2017,1811.08,6.59,0.62,4.372,71.6,27.4,0.84,162186147.0,105.129,62.341,2.113,88.0,28.1,14.469,97.759,36.676,20.286,179.0,1.101,21.5,South Asia,293732087108.76,3.8227679211098096,0.7524963503649634,83.735,46.776,19.354333333333333,72.7485,Developed,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2018,1965.24,7.32,0.75,4.439,72.1,26.3,0.88,163523103.0,107.19,65.271,2.095,86.9,27.0,14.469,97.933,38.056,20.286,168.0,1.104,25.6,South Asia,321362142939.72003,4.5865078771163,0.7590228136882129,86.2305,46.467333333333336,19.81533333333333,74.165875,Developed,High,Moderate,Lower Middle,Very Poor
BGD,Bangladesh,2019,2129.8,7.88,0.54,4.504,72.6,25.4,0.89,164913055.0,101.214,65.119,1.131,92.2,26.1,14.469,98.104,39.33,20.63,157.0,0.993,30.4,South Asia,351231824539.0,3.2744527108542134,0.7653700787401575,83.1665,46.224333333333334,20.317666666666664,75.967625,Developed,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2020,2248.85,3.45,0.41,5.539,71.4,24.9,0.97,166298024.0,110.067,66.433,2.14,96.2,27.2,14.469,98.273,40.323,20.917,152.0,1.146,36.109,South Asia,373979311272.39996,2.465453227513996,0.7541606425702811,88.25,46.647333333333336,20.795333333333335,79.708,Developed,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2021,2482.85,6.94,0.41,5.457,71.1,24.5,0.94,167658854.0,106.335,66.828,2.171,99.0,25.0,14.469,98.438,42.181,20.857,194.0,1.135,38.917,South Asia,416271785653.89996,2.445441980654359,0.7518163265306123,86.5815,45.969,21.391000000000002,80.734125,Developed,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2022,2716.49,7.1,0.35,4.593,74.3,24.4,1.01,169384897.0,107.802,67.038,2.085,99.4,46.0,14.459,98.579,43.687,20.857,131.0,0.993,41.616,South Asia,460132378851.52997,2.0662999251934484,0.7839836065573771,87.42,53.01266666666667,21.845666666666663,81.75375,Developed,High,Moderate,Lower Middle,Poor
BGD,Bangladesh,2023,2551.02,5.78,0.34,3.352,74.7,24.4,0.92,171466990.0,103.116,65.986,2.162,99.5,46.0,14.49,98.682,41.874,20.857,115.0,0.993,44.503,South Asia,437415720829.8,1.982888951395251,0.7879836065573771,84.551,53.05733333333333,21.241333333333333,81.809,Developed,High,Moderate,Lower Middle,Poor
BHR,Bahrain,2000,14214.48,5.3,4.01,1.081,74.7,10.5,2.71,637582.0,98.878,91.438,3.511,100.0,0.0,0.521,99.959,34.267,9.107,25.0,1.03,6.154,West Asia,9062896587.36,6289.387090601679,0.8422380952380952,95.158,33.49333333333333,14.801333333333334,75.31775,Developed,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2001,13573.23,2.49,0.9,1.118,74.9,10.1,2.64,661316.0,98.287,92.747,3.511,100.0,0.0,0.542,99.957,34.91,9.107,24.0,1.053,15.039,West Asia,8976194170.68,1360.9227661208863,0.8480099009900991,95.517,33.49966666666666,15.023333333333332,77.62825,Developed,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2002,13501.47,3.35,2.26,1.137,75.2,9.7,2.56,710553.0,96.798,85.689,3.511,100.0,0.0,0.563,99.955,35.493,9.107,23.0,1.066,18.051,West Asia,9593510012.91,3180.621290741155,0.8550927835051546,91.2435,33.506,15.222000000000001,77.31237499999999,Developed,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2003,14486.03,6.3,4.67,1.126,75.5,9.4,2.35,764517.0,95.426,81.413,3.511,100.0,0.0,0.576,99.953,36.073,0.0,22.0,1.071,21.555,West Asia,11074816197.51,6108.431859592396,0.8613829787234043,88.4195,33.50966666666667,12.381333333333332,77.481875,Developed,High,Poor,Upper Middle,Very Poor
BHR,Bahrain,2004,15963.95,6.98,6.58,1.064,75.8,9.1,2.19,823741.0,95.15,80.492,3.511,100.0,0.0,0.589,99.951,36.673,0.0,21.0,1.069,21.459,West Asia,13150160136.95,7987.94766801701,0.86789010989011,87.821,33.51333333333333,12.580666666666668,77.30775,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2005,17966.17,6.77,6.57,1.021,76.1,8.8,2.18,888822.0,95.148,81.28,3.511,100.0,0.0,0.601,99.949,37.61,0.0,20.0,1.069,21.304,West Asia,15968727151.739998,7391.8062334190645,0.8746363636363635,88.214,33.516666666666666,12.893,77.36675,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2006,19267.28,6.47,15.75,1.021,76.5,8.5,2.05,960424.0,101.917,83.553,2.874,100.0,0.0,0.622,99.947,38.62,2.5,20.0,1.072,28.244,West Asia,18504758126.719997,16399.007105195207,0.8826470588235295,92.735,33.523,14.064,80.2315,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2007,20908.4,8.29,8.08,1.006,77.0,8.1,1.93,1039295.0,98.475,90.055,2.575,100.0,0.0,0.633,99.945,39.727,2.5,19.0,1.002,32.91,West Asia,21729995578.0,7774.5009838400065,0.8934567901234568,94.265,33.525999999999996,14.409666666666666,81.78,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2008,23299.5,6.25,6.98,1.015,77.5,7.8,1.88,1103496.0,98.475,89.021,2.497,100.0,0.0,0.645,99.943,40.943,2.5,19.0,1.002,51.95,West Asia,25710905052.0,6325.351428550715,0.9032051282051282,93.74799999999999,33.529333333333334,14.815,86.41024999999999,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2009,19465.31,2.54,1.12,1.07,78.0,7.4,1.77,1178415.0,98.475,90.129,3.511,100.0,0.0,0.664,99.941,42.274,2.5,18.0,1.002,53.0,West Asia,22938213283.65,950.42917817577,0.9151351351351351,94.30199999999999,33.535000000000004,15.258666666666668,86.81075,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2010,21819.33,4.33,0.58,1.13,78.6,7.1,1.76,1228543.0,98.475,90.197,2.351,100.0,0.0,0.682,99.939,43.59,2.5,18.0,1.002,55.0,West Asia,26805985136.190002,472.10394752157634,0.9268450704225352,94.336,33.54033333333333,15.697333333333335,87.31875,Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2011,25032.79,1.93,2.61,1.21,79.1,6.8,2.06,1195020.0,96.12,93.294,2.312,100.0,0.0,0.699,99.937,42.579,10.0,18.0,0.999,77.0,West Asia,29914684705.8,2184.0638650399155,0.9380588235294117,94.707,33.54533333333333,17.859333333333336,92.911,Highly Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2012,26438.67,3.8,4.83,1.2,79.6,6.6,2.02,1208964.0,101.803,98.473,2.545,100.0,0.0,0.717,99.935,42.806,10.0,17.0,1.013,88.0,West Asia,31963400237.879997,3995.1561833106693,0.9475151515151514,100.138,33.550666666666665,17.939666666666664,97.01825,Highly Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2013,26989.76,5.29,11.02,1.184,80.0,6.5,2.02,1253191.0,107.464,107.61,2.383,100.0,0.0,0.738,99.933,42.952,10.0,17.0,1.014,90.0,West Asia,33823324324.16,8793.551820911576,0.9538461538461539,107.537,33.557,17.988666666666667,99.3675,Highly Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2014,26451.8,4.31,4.37,1.144,80.2,6.4,1.95,1314562.0,104.37,104.204,2.369,100.0,0.0,0.757,99.932,43.095,7.5,16.0,1.009,90.503,West Asia,34772531111.6,3324.301174079275,0.95825,104.287,33.563,17.201333333333334,98.6805,Highly Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2015,23734.06,2.51,0.2,1.164,80.3,6.3,1.89,1370322.0,100.237,100.304,2.553,100.0,0.0,0.771,99.93,43.369,7.5,16.0,1.002,93.478,West Asia,32523304567.320004,145.9510976252297,0.9617301587301587,100.2705,33.567,17.290333333333333,98.419625,Highly Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2016,23800.0,3.81,0.72,1.19,80.4,6.3,1.81,1423726.0,99.897,100.584,2.802,100.0,0.0,0.796,99.928,43.543,7.5,17.0,1.015,98.0,West Asia,33884678800.0,505.7152851040158,0.9627301587301588,100.2405,33.574666666666666,17.352666666666668,99.542125,Highly Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2017,24784.77,4.95,3.83,1.18,80.4,6.3,1.74,1501116.0,98.736,100.923,2.216,100.0,0.0,0.821,99.926,43.581,7.5,17.0,1.014,95.878,West Asia,37204814803.32,2551.435065644494,0.9627301587301588,99.8295,33.58233333333333,17.365000000000002,98.90837499999999,Highly Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2018,26324.41,2.05,4.18,1.188,80.4,6.4,1.81,1503091.0,96.839,100.702,2.389,100.0,0.0,0.848,99.924,43.209,15.0,16.0,1.022,98.645,West Asia,39567983751.31,2780.9360843754635,0.96025,98.7705,33.59066666666667,19.743666666666666,99.33487500000001,Highly Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2019,27259.74,2.05,2.33,1.217,80.5,6.5,1.93,1483756.0,96.775,102.128,2.111,100.0,0.0,0.872,99.922,42.516,15.0,17.0,1.038,99.702,West Asia,40446802783.44,1570.3390584435715,0.9588461538461539,99.45150000000001,33.598,19.517999999999997,99.76887500000001,Highly Developed,Very High,Poor,High Income,Very Poor
BHR,Bahrain,2020,24342.84,-5.91,2.85,1.765,78.7,6.6,1.99,1472204.0,98.475,90.055,2.058,100.0,0.0,0.892,99.92,41.047,15.0,7.0,1.002,99.671,West Asia,35837626419.36,1935.8730175981045,0.9385151515151515,94.265,33.604,19.016333333333332,98.464,Highly Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2021,27147.81,4.35,4.36,1.548,78.1,6.8,2.13,1504365.0,98.475,90.055,1.851,100.0,0.0,0.911,99.92,41.196,15.0,10.0,1.002,100.0,West Asia,40840215190.65,2898.232809191918,0.9280588235294117,94.265,33.61033333333334,19.066,98.54625,Highly Developed,High,Poor,High Income,Very Poor
BHR,Bahrain,2022,30470.52,6.18,4.2,1.265,81.0,7.0,1.84,1524693.0,96.993,103.393,1.712,100.0,1.4,0.937,99.92,42.205,20.0,5.0,1.002,100.0,West Asia,46458188550.36,2754.652903896063,0.9528571428571428,100.193,34.08566666666667,21.069,100.02825,,Very High,Poor,High Income,Poor
BHR,Bahrain,2023,29290.13,3.88,15.64,1.049,81.3,7.2,2.1,1577059.0,93.9,104.393,1.888,100.0,1.4,0.95,99.92,42.382,20.0,17.0,1.002,100.0,West Asia,46192263127.67,9917.193966744428,0.9518888888888888,99.1465,34.089999999999996,21.128,99.766625,Highly Developed,Very High,Poor,High Income,Poor
BRN,Brunei Darussalam,2000,20130.26,3.47,8.36,5.53,74.0,8.3,2.84,326424.0,112.038,82.858,3.385,100.0,0.0,75.332,99.561,54.851,20.325,48.0,0.982,8.996,Southeast Asia,6570999990.24,25610.861946425506,0.8604819277108433,97.44800000000001,58.297666666666665,25.386,76.50125,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2001,18287.83,1.47,1.0,5.558,74.2,8.1,2.72,333345.0,110.135,84.982,3.085,100.0,0.0,75.009,99.584,55.678,20.325,46.0,0.977,12.918,Southeast Asia,6096156691.35,2999.8950036748715,0.8654567901234568,97.55850000000001,58.19766666666667,25.66,77.51512500000001,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2002,18621.29,3.96,3.63,5.652,74.4,8.0,2.66,340099.0,112.115,86.769,3.085,100.0,0.0,74.687,99.606,55.83,20.325,46.0,0.973,15.33,Southeast Asia,6333082107.71,10673.362756138653,0.8690000000000001,99.44200000000001,58.09766666666667,25.709333333333333,78.59450000000001,Developed,High,Good,High Income,Poor
BRN,Brunei Darussalam,2003,20677.9,3.58,1.73,5.743,74.5,7.9,2.7,346637.0,116.926,87.804,3.085,100.0,0.0,74.364,99.629,55.963,20.325,45.0,0.979,19.595,Southeast Asia,7167725222.3,4990.811713694729,0.8715822784810127,102.36500000000001,57.99766666666667,25.755666666666666,80.39725000000001,Developed,High,Good,High Income,Poor
