economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,poverty_headcount,gini_index,life_expectancy,infant_mortality,hospital_beds,population,literacy_rate,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,female_literacy,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region
AZE,Azerbaijan,YR2013,7875.34536661549,5.84341590483928,3.53211598676051,4.97,,,71.485,24.1,4.18,9416801.0,99.7900009155273,100.500447800934,83.1376553563209,2.44213008880615,100.0,2.5,12.8205035144388,87.5577162731315,59.364,99.7200012207031,15.5737704918033,24.0,,73.0,West Asia
AZE,Azerbaijan,YR2014,7890.84028062087,2.79758521448559,5.88846176710651,4.91,,,71.93,22.5,4.33,9535079.0,99.7900009155273,106.059885931559,83.4386600193183,2.63303995132446,100.0,2.1,12.9297085757836,88.4995796810973,60.244,99.7200012207031,15.5737704918033,23.0,,75.0,West Asia
AZE,Azerbaijan,YR2015,5500.50364628486,1.04954641215085,7.62606837682972,4.96,,,72.349,21.1,4.13,9649341.0,99.7900009155273,106.601494422512,84.8098586425184,2.95167994499206,100.0,2.3,13.0395340115892,89.4430394265685,61.096,99.7200012207031,16.9354838709677,21.0,,77.0,West Asia
AZE,Azerbaijan,YR2016,3880.6852276838,-3.06359842251706,11.8828171505465,5.0,,,72.568,19.8,4.12,9757812.0,99.7900009155273,106.431739366993,86.5856935803605,2.90340995788574,100.0,1.9,13.1544115156647,90.3873981119226,62.043,99.7200012207031,16.8,22.0,,78.2,West Asia
AZE,Azerbaijan,YR2017,4147.1981423222,0.153614661745507,7.01669598350389,5.0,,,72.694,18.7,3.98,9854033.0,99.7900009155273,103.294100040645,89.2625164667822,2.4738199710846,100.0,1.9,13.2731460646972,91.3319756877674,62.213,99.7200012207031,16.8,22.0,,79.0,West Asia
AZE,Azerbaijan,YR2018,4739.7943123408,1.50040167167313,2.97797589143235,4.9,,,73.016,17.6,3.95,9939771.0,,99.7221014157127,108.488781124,2.45543003082275,100.0,1.9,13.4139303602971,92.2760684532057,62.63,,16.8,21.0,1.00261998176575,79.8,West Asia
AZE,Azerbaijan,YR2019,4805.75371765917,2.47980879185565,3.12183056112494,5.0,,,73.29,16.6,3.94,10024283.0,99.8000030517578,97.9353503349024,107.863960509557,3.1764600276947,100.0,1.7,13.5533670481767,93.2188338102912,62.441,99.7300033569336,16.8067226890756,21.0,1.01073002815247,81.1,West Asia
AZE,Azerbaijan,YR2020,4229.91064904503,-4.19896065333343,1.18790387182911,7.24,,,70.312,15.6,4.35,10093121.0,,98.2360713897839,91.365513501165,4.33204984664917,100.0,1.3,13.6941896764514,94.1597003364215,64.382,,17.3553719008264,21.0,1.00514996051788,84.6,West Asia
AZE,Azerbaijan,YR2021,5408.04535175023,5.61644027150554,-3.11473447263613,6.04,,,70.999,14.8,4.35,10137750.0,,97.7305001044597,91.4106367606057,3.7020800113678,100.0,1.3,13.8329909255898,95.0977447085139,61.174,,18.1818181818182,55.0,0.993879973888397,86.0,West Asia
AZE,Azerbaijan,YR2022,7770.594223351,4.71468033247649,-5.67773710614177,5.65,,,74.125,14.1,3.8,10141756.0,,99.8082977244143,90.9530364179442,3.04690003395081,100.0,,13.9724815486993,96.0035655798849,62.165,,18.3333333333333,32.0,,88.0,West Asia
AZE,Azerbaijan,YR2023,7133.02838048328,1.35447749115767,0.349083720733803,5.64,,,74.429,13.3,3.68,10153958.0,99.7799987792969,101.979698816442,92.7402972401367,3.66400003433227,100.0,,14.1119540229885,96.8490385896936,61.748,99.7300033569336,18.6440677966102,18.0,,89.0,West Asia
BGD,Bangladesh,YR2000,396.670730249751,5.29329471892532,0.525362089236087,3.27,41.4,33.4,62.049,59.8,,134544304.0,,,46.7210006713867,2.12508010864258,32.0,60.2,14.7524629330875,94.5566591015105,28.671,,9.09090909090909,523.0,,0.0710394,South Asia
BGD,Bangladesh,YR2001,394.65641001891,5.07728777526728,0.145443904569924,3.609,,,62.836,56.6,,136805810.0,47.4900016784668,,48.4609718322754,2.17193007469177,35.0,55.9,14.7278904509488,94.7286986016594,28.878,40.8199996948242,,495.0,,0.129808,South Asia
BGD,Bangladesh,YR2002,393.886422327628,3.83312393993225,0.0955793676464671,3.966,,,63.591,53.6,,138933658.0,,,49.6199493408203,2.01714992523193,37.8,54.4,14.70331796881,94.9052687199245,28.98,,2.0,465.0,,0.13992,South Asia
BGD,Bangladesh,YR2003,426.74880754362,4.73956739963045,0.44596078329809,4.32,,,64.288,50.9,,140970351.0,,,49.5259017944336,2.06939005851746,40.5,52.6,14.6787454866713,95.0805824631407,29.055,,2.0,436.0,,0.163878,South Asia
BGD,Bangladesh,YR2004,455.614016909798,5.23953291029852,0.689472335587339,4.316,,,64.912,48.4,,142902856.0,,,46.3084297180176,1.94014000892639,40.6,52.0,14.6541730045325,95.2545490019723,29.123,,2.0,406.0,,0.199036,South Asia
BGD,Bangladesh,YR2005,480.08585075452,6.53594493875502,1.17065167448603,4.25,32.3,33.2,65.509,46.0,,144715786.0,,96.386833190918,45.1695098876953,,44.2,50.6,14.6296005223938,95.4615869207047,29.194,,14.7826086956522,378.0,1.05332005023956,0.241637,South Asia
BGD,Bangladesh,YR2006,490.388026533289,6.67190498576788,0.635863899506714,3.591,,,66.048,43.9,,146405973.0,,95.8766021728516,45.7007904052734,2.13128995895386,50.5,48.6,14.6050280402551,95.6665612927773,29.241,,15.0724637681159,352.0,1.05578005313873,1.0,South Asia
BGD,Bangladesh,YR2007,537.955492792911,7.05859935449848,0.817756922700044,4.015,,,66.458,41.9,0.35,147989278.0,,93.662353515625,46.4658813476562,2.20221996307373,46.5,47.2,14.5804555581163,95.8693613830189,30.797,,,334.0,1.06429994106293,1.8,South Asia
BGD,Bangladesh,YR2008,613.06204104124,6.01378975738535,1.4496579161576,4.49,,,67.047,40.1,0.37,149474264.0,,90.3782272338867,44.5729598999023,2.0545699596405,54.3,45.2,14.5558830759776,96.0698868772065,32.398,,6.33333333333333,310.0,1.08538997173309,2.5,South Asia
BGD,Bangladesh,YR2009,679.211477428056,5.04512479919337,0.879517142536145,5.0,,,67.527,38.4,0.49,150873714.0,,92.5936737060547,48.1255798339844,1.93941998481751,57.1,43.1,14.5313098256127,96.2680515706038,34.041,,18.5507246376812,293.0,1.05958998203278,3.1,South Asia
BGD,Bangladesh,YR2010,757.385280361508,5.57178818533122,1.06896766308322,3.379,25.1,32.1,68.009,36.9,0.54,152201981.0,,94.7762261175806,49.5031106793162,,55.3,40.3,14.5067373434739,96.4638392169857,35.723,,18.5507246376812,275.0,1.07914698123932,3.7,South Asia
BGD,Bangladesh,YR2011,837.336944695647,6.46437912497728,0.983399364184761,3.737,,,68.499,35.4,0.53,153591076.0,58.7700004577637,,49.7515496494472,2.13269996643066,59.6,38.4,14.4991441960513,96.6571382365005,35.021,55.1199989318848,19.7142857142857,258.0,1.06452894210815,4.5,South Asia
BGD,Bangladesh,YR2012,859.680536375497,6.52145877906443,1.18850391920183,4.07,,,68.989,34.1,0.61,155070101.0,57.8600006103516,,51.6718482971191,2.17549991607666,65.5,37.3,14.4915510486287,96.8477733718652,34.316,54.2400016784668,19.7142857142857,244.0,,5.0,South Asia
BGD,Bangladesh,YR2013,958.262989798283,6.01360565834344,1.73532012481503,4.426,,,69.487,32.7,0.58,156532141.0,61.0200004577637,,55.6214332189314,1.96616005897522,61.5,37.0,14.4839579012061,97.035648544406,33.616,57.7900009155273,19.7142857142857,230.0,,6.63,South Asia
BGD,Bangladesh,YR2014,1094.46199702838,6.0610593588495,1.46870305074204,4.417,,,70.016,31.4,0.6,157964929.0,61.0900001525879,,,2.09871663086838,62.4,35.4,14.4763647537835,97.220803624287,33.571,57.8600006103516,19.8275862068966,217.0,,11.9,South Asia
BGD,Bangladesh,YR2015,1224.38647668165,6.55263987816197,1.4507824552936,4.397,,,70.543,30.0,0.76,159383179.0,65.1399993896484,,59.4217414855957,1.87225417109978,74.0,33.1,14.4687716063609,97.4031438216165,33.531,62.25,20.0,204.0,,12.9,South Asia
BGD,Bangladesh,YR2016,1649.28380858601,7.11347821270093,0.879528340271998,4.35,19.5,32.4,71.075,28.6,0.79,160811932.0,72.7600021362305,,64.1664546117285,1.28183996677399,75.9,30.2,14.4687716063609,97.5826981722131,33.497,69.9000015258789,20.0,191.0,,18.1,South Asia
BGD,Bangladesh,YR2017,1811.08221668646,6.59024999794057,0.616341784631384,4.372,,,71.606,27.4,0.84,162186147.0,72.8899993896484,105.128820425409,62.3408639225315,2.11342875356648,88.0,28.1,14.4687716063609,97.7594255729943,36.676,70.0899963378906,20.2857142857143,179.0,1.10079967975616,21.5,South Asia
BGD,Bangladesh,YR2018,1965.24372731467,7.31941263014136,0.75354913412869,4.439,,,72.122,26.3,0.88,163523103.0,73.9100036621094,107.18995771035,65.2714888764112,2.09477473545666,86.9,27.0,14.4687716063609,97.933316165493,38.056,71.1800003051758,20.2857142857143,168.0,1.10387098789215,25.6,South Asia
BGD,Bangladesh,YR2019,2129.79896954606,7.88191515117722,0.543244141585063,4.504,,,72.625,25.4,0.89,164913055.0,74.6800003051758,,65.1185413488915,1.13094997406006,92.2,26.1,14.4687716063609,98.1043633059551,39.33,71.9499969482422,20.6303724928367,157.0,,30.4,South Asia
BGD,Bangladesh,YR2020,2248.85078828233,3.44801755122445,0.407859894856915,5.539,,,71.421,24.9,0.97,166298024.0,74.9100036621094,110.066619873047,66.4329548486639,2.13974351741877,96.2,27.2,14.4687716063609,98.2725719690138,40.323,72.0,20.9169054441261,152.0,1.14587998390198,36.1091,South Asia
BGD,Bangladesh,YR2021,2482.84917843357,6.93867912442445,0.414118154040593,5.457,,,71.103,24.5,0.94,167658854.0,76.3600006103516,106.334849059692,66.8282318620991,2.17090882504654,99.0,25.0,14.4687716063609,98.4379436580879,42.181,73.6399993896484,20.8571428571429,194.0,1.13545429706573,38.9174,South Asia
BGD,Bangladesh,YR2022,2716.48592780431,7.09982877575158,0.347960024540439,4.593,5.9,30.9,74.265,24.4,1.01,169384897.0,79.0,107.802066750685,67.0384586440383,2.08538657806243,99.4,,14.458774758176,98.5792972461401,43.687,76.5400009155273,20.8571428571429,131.0,,41.6165,South Asia
BGD,Bangladesh,YR2023,2551.01773827307,5.77511237007889,0.339361232770537,3.352,,,74.672,24.4,0.92,171466990.0,,103.116421399751,65.9856598598849,2.16213826344701,99.5,,14.4899215263887,98.6816683567859,41.874,,20.8571428571429,115.0,,44.5027,South Asia
BHR,Bahrain,YR2000,14214.4836839343,5.30006940305884,4.01154558234918,1.081,,,74.673,10.5,2.71,637582.0,,98.8778915405273,91.4384078979492,,100.0,0.0,0.52112676056338,99.958665400505,34.267,,,25.0,1.02969002723694,6.15373,West Asia
BHR,Bahrain,YR2001,13573.2339887597,2.49094875338352,0.895243944446186,1.118,,,74.942,10.1,2.64,661316.0,86.5500030517578,98.2869415283203,92.7467269897461,,100.0,0.0,0.542253521126761,99.9567270815289,34.91,83.5599975585938,,24.0,1.05332005023956,15.0386,West Asia
BHR,Bahrain,YR2002,13501.4708801425,3.34855067103268,2.26180894388216,1.137,,,75.209,9.7,2.56,710553.0,,96.7983474731445,85.6890182495117,,100.0,0.0,0.563380281690141,99.9547887625528,35.493,,,23.0,1.06584000587463,18.0507,West Asia
BHR,Bahrain,YR2003,14486.0269029822,6.29644129075703,4.66554367760963,1.126,,,75.486,9.4,2.35,764517.0,,95.4260482788086,81.412971496582,,100.0,0.0,0.576388888888889,99.9528504435767,36.073,,0.0,22.0,1.07104003429413,21.5549,West Asia
BHR,Bahrain,YR2004,15963.9493171617,6.98096175867695,6.58021002500264,1.064,,,75.787,9.1,2.19,823741.0,,95.149787902832,80.4924011230469,,100.0,0.0,0.589041095890411,99.9509121246006,36.673,,0.0,21.0,1.06941998004913,21.4587,West Asia
BHR,Bahrain,YR2005,17966.1657837625,6.76899737789502,6.56659445840223,1.021,,,76.125,8.8,2.18,888822.0,,95.1477508544922,81.2799224853516,,100.0,0.0,0.601351351351351,99.9489738056245,37.61,,0.0,20.0,1.06912994384766,21.3037,West Asia
BHR,Bahrain,YR2006,19267.282615072,6.4669995195042,15.7508650085886,1.021,,,76.51,8.5,2.05,960424.0,,101.917457580566,83.5526885986328,2.87440991401672,100.0,0.0,0.621621621621622,99.9470354866484,38.62,,2.5,20.0,1.07209002971649,28.244,West Asia
BHR,Bahrain,YR2007,20908.4042548073,8.29396129093843,8.08243218951671,1.006,,,76.952,8.1,1.93,1039295.0,,,,2.57500004768372,100.0,0.0,0.633333333333333,99.9450971676723,39.727,,2.5,19.0,,32.91,West Asia
BHR,Bahrain,YR2008,23299.4992780392,6.24501094995797,6.97757782740497,1.015,,,77.457,7.8,1.88,1103496.0,,,89.0208892822266,2.49677991867065,100.0,0.0,0.644736842105263,99.9431588486962,40.943,,2.5,19.0,,51.95,West Asia
BHR,Bahrain,YR2009,19465.3140745038,2.53988570158225,1.12105291032725,1.07,,,78.016,7.4,1.77,1178415.0,,,90.1288833618164,,100.0,0.0,0.664473684210526,99.9412205297201,42.274,,2.5,18.0,,53.0,West Asia
BHR,Bahrain,YR2010,21819.3291098099,4.3342989754845,0.581105356633959,1.13,,,78.593,7.1,1.76,1228543.0,,,90.1969414818577,2.35114974984976,100.0,0.0,0.68241469816273,99.939282210744,43.59,,2.5,18.0,,55.0,West Asia
BHR,Bahrain,YR2011,25032.7867743333,1.92815791170796,2.61026038592024,1.21,,,79.141,6.8,2.06,1195020.0,,96.1195941897225,93.2938990893653,2.31235396487985,100.0,0.0,0.698826597131682,99.9373438917679,42.579,,10.0,18.0,0.998660027980804,77.0,West Asia
BHR,Bahrain,YR2012,26438.6733230428,3.80302899043062,4.83265436536461,1.2,,,79.622,6.6,2.02,1208964.0,,101.803222781141,98.4732914840696,2.54483008384705,100.0,0.0,0.716883116883117,99.9354055727918,42.806,,10.0,17.0,1.01332998275757,88.0,West Asia
BHR,Bahrain,YR2013,26989.7601148469,5.29262224906203,11.0211306090707,1.184,,,79.998,6.5,2.02,1253191.0,,107.464276011953,107.610472634995,2.38286995887756,100.0,0.0,0.737662337662338,99.9334672538156,42.952,,10.0,17.0,1.01445996761322,90.0,West Asia
BHR,Bahrain,YR2014,26451.7965647453,4.30885692657077,4.36728984042946,1.144,,,80.214,6.4,1.95,1314562.0,,104.369512763844,104.203846916518,2.36918997764587,100.0,0.0,0.75745784695201,99.9315289348395,43.095,,7.5,16.0,1.00918996334076,90.5031,West Asia
BHR,Bahrain,YR2015,23734.0551143019,2.50787205267615,0.199529633421541,1.164,,,80.338,6.3,1.89,1370322.0,,100.237015471325,100.303914816394,2.55344009399414,100.0,0.0,0.77120822622108,99.9295906158634,43.369,,7.5,16.0,1.00213003158569,93.4783,West Asia
BHR,Bahrain,YR2016,23800.001440631,3.81499327422425,0.718174283238518,1.19,,,80.407,6.3,1.81,1423726.0,,99.8968591364868,100.583649344321,2.80248290251154,100.0,0.0,0.79589216944801,99.9276522968873,43.543,,7.5,17.0,1.01494002342224,98.0,West Asia
BHR,Bahrain,YR2017,24784.7693514607,4.95383534123657,3.83300891199591,1.18,,,80.407,6.3,1.74,1501116.0,,98.7361755496891,100.923412884105,2.21637010574341,100.0,0.0,0.82051282051282,99.9257139779112,43.581,,7.5,17.0,1.01399004459381,95.8781,West Asia
BHR,Bahrain,YR2018,26324.4066549559,2.05258864979861,4.18079308703845,1.188,,,80.412,6.4,1.81,1503091.0,,96.8386151592259,100.701887411111,2.38893976833662,100.0,0.0,0.848329048843188,99.9237756589351,43.209,,15.0,16.0,1.02155005931854,98.6447,West Asia
BHR,Bahrain,YR2019,27259.7438599327,2.05287774418655,2.32837980010521,1.217,,,80.471,6.5,1.93,1483756.0,,96.7754137910744,102.128281941881,2.11146982812491,100.0,0.0,0.871794871794872,99.921837339959,42.516,,15.0,17.0,1.03770005702972,99.7015,West Asia
BHR,Bahrain,YR2020,24342.8444554718,-5.9113629524152,2.84973228101032,1.765,,,78.683,6.6,1.99,1472204.0,,,,2.05801907522052,100.0,0.0,0.89171974522293,99.9198990209829,41.047,,15.0,7.0,,99.671,West Asia
BHR,Bahrain,YR2021,27147.8083882286,4.35004091668986,4.3566259787756,1.548,,,78.083,6.8,2.13,1504365.0,,,,1.85115940115918,100.0,0.0,0.911392405063291,99.9198990209829,41.196,,15.0,10.0,,100.0,West Asia
BHR,Bahrain,YR2022,30470.5219276023,6.18016125475185,4.20018456310523,1.265,,,80.992,7.0,1.84,1524693.0,97.870002746582,96.9927291173487,103.393222951005,1.71192127094005,100.0,,0.936708860759494,99.9198990209829,42.205,96.1100006103516,20.0,5.0,,100.0,West Asia
BHR,Bahrain,YR2023,29290.1284215098,3.87811614845566,15.6428756083644,1.049,,,81.284,7.2,,1577059.0,97.8499984741211,93.8998953080421,104.392938701638,1.88778167912993,100.0,,0.95,99.9198990209829,42.382,96.2699966430664,20.0,17.0,,100.0,West Asia
BRN,Brunei Darussalam,YR2000,20130.2572346624,3.47467627672586,8.36413523538418,5.53,,,74.017,8.3,2.84,326424.0,,112.037879943848,82.8583526611328,3.38460993766785,100.0,0.0,75.3320683111954,99.5610226883862,54.851,,,48.0,0.982150018215179,8.99628,Southeast Asia
BRN,Brunei Darussalam,YR2001,18287.8272281914,1.4660608198711,0.995621601100518,5.558,,,74.209,8.1,2.72,333345.0,92.6699981689453,110.13542175293,84.982307434082,,100.0,0.0,75.0094876660342,99.5835794186549,55.678,90.1600036621094,,46.0,0.977370023727417,12.9178,Southeast Asia
BRN,Brunei Darussalam,YR2002,18621.2922577525,3.9614389000248,3.62654271526088,5.652,,,74.365,8.0,2.66,340099.0,,112.115310668945,86.768928527832,,100.0,0.0,74.6869070208729,99.6061361489237,55.83,,,46.0,0.973049998283386,15.3299,Southeast Asia
BRN,Brunei Darussalam,YR2003,20677.9001143188,3.58342909978997,1.72747847638813,5.743,,,74.509,7.9,2.7,346637.0,,116.92626953125,87.8041305541992,,100.0,0.0,74.3643263757116,99.6286928791924,55.963,,,45.0,0.97886997461319,19.595,Southeast Asia
BRN,Brunei Darussalam,YR2004,24423.0946995548,0.104538372603315,1.31341824941979,5.847,,,74.603,7.8,2.67,352911.0,,119.105339050293,90.8928298950195,,100.0,0.0,74.0417457305503,99.6512496094612,56.076,,,44.0,0.972670018672943,29.7156,Southeast Asia
BRN,Brunei Darussalam,YR2005,29386.2703822862,-0.00392531660746442,1.65985733716788,5.973,,,74.683,7.8,3.22,358916.0,,119.844757080078,93.6873092651367,,100.0,0.0,73.719165085389,99.6738063397299,56.173,,,43.0,0.972459971904755,36.4664,Southeast Asia
BRN,Brunei Darussalam,YR2006,34674.7995236452,4.09841257308588,0.694676100917879,6.061,,,74.753,7.8,2.91,364663.0,,121.505966186523,97.5592575073242,,100.0,0.0,73.3965844402277,99.6963630699986,56.255,,,42.0,0.978129982948303,42.1863,Southeast Asia
BRN,Brunei Darussalam,YR2007,36217.3290706015,-3.76362326254647,1.91806992225192,6.187,,,74.793,7.9,2.87,370873.0,,122.321258544922,98.3408584594727,,100.0,0.0,73.0740037950664,99.7189198002674,56.329,,,41.0,0.982819974422455,44.68,Southeast Asia
BRN,Brunei Darussalam,YR2008,42156.5685838672,-3.90071101715114,1.39506580939608,6.312,,,74.814,8.0,2.97,377793.0,,116.783126831055,98.7723617553711,,100.0,0.0,72.7514231499051,99.7414765305361,56.426,,,40.0,0.987770020961761,46.0,Southeast Asia
BRN,Brunei Darussalam,YR2009,30946.4673773828,-1.90025367202547,2.73305999823298,6.457,,,74.814,8.0,2.91,384952.0,,112.532432556152,100.720039367676,,100.0,0.0,72.4288425047438,99.7640332608049,56.589,,,40.0,0.99329000711441,49.0,Southeast Asia
BRN,Brunei Darussalam,YR2010,34937.5555357155,2.74136439456163,3.50710078835613,6.487,,,74.82,8.1,2.81,392332.0,,108.70580714953,101.011688232422,1.84384000301361,100.0,0.0,72.1062618595825,99.7865899910736,56.829,,,40.0,1.00109994411469,53.0,Southeast Asia
BRN,Brunei Darussalam,YR2011,46382.8274255349,3.74440625524871,3.73105568458092,6.506,,,74.835,8.2,2.84,399389.0,96.0899963378906,104.830894583323,102.111122131348,3.32213997840881,100.0,0.0,72.1062618595825,99.8091467213424,57.074,94.6500015258789,,40.0,0.998149991035461,56.0,Southeast Asia
BRN,Brunei Darussalam,YR2012,46968.5971164922,0.913135189664487,4.54055753809902,6.571,,,74.843,8.3,2.7,405557.0,,103.310538143682,105.229759216309,2.88964009284973,100.0,0.0,72.1062618595825,99.8317034516111,57.224,,,40.0,1.0095499753952,60.2731,Southeast Asia
BRN,Brunei Darussalam,YR2013,44003.0644273461,-2.12478292664558,4.28670084809197,6.709,,,74.854,8.4,2.77,411202.0,,103.895142180095,102.392692565918,,100.0,0.0,72.1062618595825,99.8542601818798,57.304,,,40.0,1.01909005641937,64.5,Southeast Asia
BRN,Brunei Darussalam,YR2014,41026.5084247957,-2.50788727590711,3.35660901155102,6.862,,,74.862,8.5,2.69,416750.0,,103.847709576297,96.2848663330078,3.35321998596191,100.0,0.0,72.1062618595825,99.8768169121486,57.355,,,40.0,1.01016998291016,68.77,Southeast Asia
BRN,Brunei Darussalam,YR2015,30625.1287744656,-0.392383749502031,1.32471179544033,7.703,,,74.88,8.5,3.06,422212.0,,104.185794604632,92.8161697387695,,100.0,0.0,72.1062618595825,99.8993736424173,57.383,,,39.0,0.998702049255371,71.2,Southeast Asia
BRN,Brunei Darussalam,YR2016,26663.2972950602,-2.47791771833224,-1.32059047324395,8.537,,,74.905,8.6,3.1,427564.0,,105.726377387079,90.0986175537109,4.42539978027344,100.0,0.0,72.1062618595825,99.9000219255643,57.411,,6.45161290322581,39.0,1.01419997215271,90.0,Southeast Asia
BRN,Brunei Darussalam,YR2017,28024.3824580252,1.32872661057823,3.85818821585897,9.316,,,74.943,8.6,3.34,432772.0,,104.567053854277,88.6814727783203,,100.0,0.0,72.1062618595825,99.9000444673207,57.458,,9.09090909090909,39.0,1.01496005058289,94.8667,Southeast Asia
BRN,Brunei Darussalam,YR2018,30988.1190267227,0.0523710418528935,3.80486552830842,8.7,,,74.992,8.6,3.42,437810.0,,104.179996298549,89.1818084716797,,100.0,0.0,72.1062618595825,99.9000669989146,57.72,,9.09090909090909,39.0,1.01620995998383,95.0,Southeast Asia
BRN,Brunei Darussalam,YR2019,30426.5730656528,3.86884436177075,2.77118007919323,6.6,,,75.049,8.5,3.66,442680.0,,103.033008586959,88.2910308837891,,100.0,0.0,72.1062618595825,99.9000895203528,55.057,,9.09090909090909,38.0,1.02144002914429,95.0,Southeast Asia
BRN,Brunei Darussalam,YR2020,26834.3592233943,1.1335733495246,4.7105756528403,7.409,,,75.114,8.5,3.84,447404.0,,102.709633966272,86.6857810342997,,100.0,0.0,72.1062618595825,100.0,54.472,,9.09090909090909,39.0,1.01873004436493,96.3055,Southeast Asia
BRN,Brunei Darussalam,YR2021,31006.9636289785,-1.59076260099606,1.47404982867232,4.905,,,74.869,8.4,3.82,451721.0,,101.387926832397,89.5956009698649,,100.0,0.0,72.1062618595825,100.0,54.791,,9.09090909090909,44.0,,97.6288,Southeast Asia
BRN,Brunei Darussalam,YR2022,36632.9280952155,-1.62833154515108,-1.73946797718401,5.191,,,72.917,8.3,4.19,455370.0,,99.134912983916,89.8513650597627,,100.0,,72.1062618595825,100.0,53.7,,9.09090909090909,88.0,,98.9704,Southeast Asia
BRN,Brunei Darussalam,YR2023,32890.5491812019,1.12764418162719,-0.370504516227009,5.296,,,75.327,8.2,3.58,458949.0,,96.9292188716198,91.8381544399811,,100.0,,72.1062618595825,100.0,54.827,,11.7647058823529,36.0,,99.0336,Southeast Asia
BTN,Bhutan,YR2000,771.924911410619,3.35506838174288,,1.655,,,61.842,60.1,1.71,596863.0,,77.8631820678711,30.5185794830322,5.78675985336304,31.2,91.4,65.4773869346734,83.7501240711568,59.314,,9.33333333333333,324.0,0.857159972190857,0.400944,South Asia
BTN,Bhutan,YR2001,812.238210772056,7.32837435673082,,1.9,,,63.323,56.7,1.67,610794.0,,79.7490081787109,33.8684310913086,5.44985008239746,40.2,90.2,65.7268592964824,84.6535806640707,60.142,,9.33333333333333,286.0,0.881630003452301,0.864629,South Asia
BTN,Bhutan,YR2002,895.799489930972,10.4437797168913,0.433615900118682,1.854,,,63.984,53.5,1.64,624409.0,,81.8688430786133,,,44.1,89.7,65.9763316582915,85.6151812486618,61.032,,9.33333333333333,257.0,,1.6758,South Asia
BTN,Bhutan,YR2003,1022.38240311018,7.78656040877364,0.516969908871867,1.8,23.1,40.9,64.662,50.3,1.71,637663.0,,84.8784332275391,,,41.1,89.7,66.2258040201005,86.5628618532112,61.96,,9.33333333333333,229.0,,2.43691,South Asia
BTN,Bhutan,YR2004,1130.35934606796,5.15725736177561,1.20485866433723,2.49,,,65.29,47.2,1.71,650544.0,,88.8356399536133,,6.12311983108521,51.9,90.9,69.4103943122491,87.4959833141751,62.923,,9.21052631578947,207.0,,3.15698,South Asia
BTN,Bhutan,YR2005,1299.94938578359,6.93507146766659,0.721867150911614,3.1,,,65.875,44.1,1.63,661865.0,52.810001373291,92.4433975219727,43.8849105834961,6.76420021057129,59.8,88.7,69.6708817587953,88.4084271837874,63.749,38.6800003051758,9.33333333333333,186.0,0.960030019283295,3.84711,South Asia
BTN,Bhutan,YR2006,1405.6071618158,5.6408051539139,0.649361841531609,3.13,,,66.499,41.2,1.69,670799.0,,97.0613403320312,46.4304084777832,,59.7,91.6,69.9313692053415,89.2613067874058,64.326,,2.66666666666667,167.0,0.976939976215363,4.51832,South Asia
BTN,Bhutan,YR2007,1850.41570433398,16.1047836542012,5.88132297381915,3.7,12.0,38.1,67.152,38.4,1.71,678641.0,,101.103286743164,50.2249412536621,,71.8,92.0,70.1918566518876,90.1032675931057,64.807,,2.66666666666667,149.0,0.984350025653839,5.92,South Asia
BTN,Bhutan,YR2008,1919.59774896395,4.52944877696235,0.23863062320184,3.848,,,67.733,35.9,1.7,686351.0,,104.533050537109,53.5040893554688,4.56950998306274,67.6,87.8,70.4523440984338,90.9340269726951,65.254,,8.51063829787234,133.0,0.999170005321503,6.55,South Asia
BTN,Bhutan,YR2009,1918.39599211093,7.66749238553135,1.37452904839501,3.96,,,68.156,33.6,1.71,693988.0,,109.009880065918,58.5537414550781,4.41887998580933,71.5,87.8,70.7128315449799,91.7530531120039,65.615,,8.51063829787234,121.0,1.02099001407623,7.17,South Asia
